,CurrencyId,Contributor
199,31,https://github.com/chmllr
200,31,https://github.com/dsarlis
201,31,https://github.com/bitdivine
202,31,https://github.com/smallstepman
203,31,https://github.com/sasa-tomic
204,31,https://github.com/dist1ll
205,31,https://github.com/Dfinity-Bjoern
206,31,https://github.com/nikola-milosa
207,32,https://github.com/juliangruber
208,32,https://github.com/nonsense
209,32,https://github.com/BigLep
210,32,https://github.com/davidad
211,32,https://github.com/jbenet
212,32,https://github.com/alanshaw
213,32,https://github.com/travisperson
214,32,https://github.com/masih
215,32,https://github.com/Stebalien
216,32,https://github.com/hugomrdias
217,32,https://github.com/anorth
218,32,https://github.com/rvagg
219,32,https://github.com/jsoares
220,32,https://github.com/raulk
221,32,https://github.com/whyrusleeping
222,32,https://github.com/jesseclay
223,32,https://github.com/DiegoRBaquero
224,32,https://github.com/nikkolasg
225,32,https://github.com/george-haddad
226,32,https://github.com/vvkio
227,34,https://github.com/ujenjt
228,34,https://github.com/folkyatina
229,34,https://github.com/skozin
230,34,https://github.com/pr0n00gler
231,34,https://github.com/F4ever
232,34,https://github.com/eddort
233,34,https://github.com/TonyCoopeR-62
234,38,https://github.com/fionnachan
235,38,https://github.com/spsjvc
236,38,https://github.com/kakia89
237,38,https://github.com/joshuacolvin0
238,38,https://github.com/GreatSoshiant
239,38,https://github.com/Tristan-Wilson
240,38,https://github.com/gzeoneth
241,39,https://github.com/qianbin
242,39,https://github.com/libotony
243,40,https://github.com/ilblackdragon
244,40,https://github.com/frol
245,40,https://github.com/evgenykuzyakov
246,40,https://github.com/mikedotexe
247,40,https://github.com/utka
248,40,https://github.com/Kouprin
249,40,https://github.com/heycorwin
250,40,https://github.com/abacabadabacaba
251,40,https://github.com/ailisp
252,40,https://github.com/bowenwang1996
253,40,https://github.com/birchmd
254,40,https://github.com/Patrick1904
255,40,https://github.com/mfornet
256,41,https://github.com/nickbalestra
257,41,https://github.com/sebastianst
258,41,https://github.com/spacesailor24
259,41,https://github.com/JSeiferth
260,41,https://github.com/felipe-op
261,43,https://github.com/xmc2
262,43,https://github.com/joshstevens19
263,43,https://github.com/donosonaumczuk
264,43,https://github.com/sasicodes
265,44,https://github.com/schmidsi
266,44,https://github.com/fubhy
267,44,https://github.com/snario
268,44,https://github.com/pcarranzav
269,44,https://github.com/chriswessels
270,44,https://github.com/Theodus
271,44,https://github.com/enisdenjo
272,44,https://github.com/neysofu
273,44,https://github.com/anirudh2
274,44,https://github.com/dimitrovmaksim
275,44,https://github.com/ardatan
276,44,https://github.com/brandonleekramer
277,44,https://github.com/saihaj
278,44,https://github.com/YassinEldeeb
279,44,https://github.com/seanmooretechwriter
280,45,https://github.com/winder
281,45,https://github.com/jasonpaulos
282,46,https://github.com/AnilChinchawale
283,51,https://github.com/diwakergupta
284,51,https://github.com/lgalabru
285,51,https://github.com/moodmosaic
286,51,https://github.com/jcnelson
287,51,https://github.com/larrysalibra
288,51,https://github.com/muneeb-ali
289,51,https://github.com/jeffdoms
290,51,https://github.com/shea256
291,51,https://github.com/kantai
292,51,https://github.com/zone117x
293,51,https://github.com/kyranjamie
294,51,https://github.com/CharlieC3
295,51,https://github.com/GinaAbrams
296,51,https://github.com/cylewitruk
297,53,https://github.com/DenisCarriere
298,53,https://github.com/fcecin
299,53,https://github.com/mikelik
300,53,https://github.com/heifner
301,53,https://github.com/systemzax
302,53,https://github.com/arhag
303,53,https://github.com/oschwaldp-oci
304,53,https://github.com/spoonincode
305,53,https://github.com/tedcahalleos
306,53,https://github.com/Lilbansheemebe
307,53,https://github.com/stephenpdeos
308,53,https://github.com/linh2931
309,54,https://github.com/weiribao
310,54,https://github.com/jieyilong
311,56,https://github.com/gorgos
312,56,https://github.com/nmarcetic
313,56,https://github.com/albertchon
314,56,https://github.com/vinhphuctadang
315,56,https://github.com/Ri-go
316,57,https://github.com/vorot93
317,57,https://github.com/andrecronje
318,57,https://github.com/MKong
319,57,https://github.com/Mike-CZ
320,57,https://github.com/gelfand
321,58,https://github.com/proapi
322,59,https://github.com/eordano
323,59,https://github.com/abarmat
324,59,https://github.com/2fd
325,59,https://github.com/menduz
326,59,https://github.com/yemel
327,59,https://github.com/pravusjif
328,59,https://github.com/cazala
329,59,https://github.com/nearnshaw
330,59,https://github.com/moliva
331,59,https://github.com/pbosio
332,59,https://github.com/davidejensen
333,59,https://github.com/ginocingolani
334,59,https://github.com/agusaldasoro
335,59,https://github.com/andyesp
336,59,https://github.com/kuruk-mm
337,59,https://github.com/lauti7
338,59,https://github.com/olavra
339,59,https://github.com/ncomerci
340,63,https://github.com/gipsy86147
341,63,https://github.com/JohnAmican
342,63,https://github.com/ionutRD
343,63,https://github.com/jgiles
344,63,https://github.com/cmaher
345,63,https://github.com/bmperrea
346,63,https://github.com/archiemcquaid
347,63,https://github.com/gumdelli
348,64,https://github.com/lightszero
349,64,https://github.com/djnicholson
350,64,https://github.com/shargon
351,64,https://github.com/chenzhitong
352,64,https://github.com/AshRolls
353,64,https://github.com/snowypowers
354,64,https://github.com/steven1227
355,64,https://github.com/erikzhang
356,64,https://github.com/belane
357,64,https://github.com/vncoelho
358,64,https://github.com/lllwvlvwlll
359,64,https://github.com/longfeiWan9
360,64,https://github.com/superboyiii
361,64,https://github.com/Lichen9618
362,65,https://github.com/thorchain-admin
363,66,https://github.com/nddeluca
364,66,https://github.com/rhuairahrighairidh
365,66,https://github.com/karzak
366,66,https://github.com/pirtleshell
367,66,https://github.com/drklee3
368,67,https://github.com/gipsy86147
369,67,https://github.com/JohnAmican
370,67,https://github.com/ionutRD
371,67,https://github.com/jgiles
372,67,https://github.com/cmaher
373,67,https://github.com/bmperrea
374,67,https://github.com/archiemcquaid
375,67,https://github.com/gumdelli
376,69,https://github.com/deadalnix
377,70,https://github.com/turbolent
378,70,https://github.com/gregsantos
379,70,https://github.com/zhangchiqing
380,70,https://github.com/ramtinms
381,70,https://github.com/chasefleming
382,70,https://github.com/Kay-Zee
383,70,https://github.com/durkmurder
384,70,https://github.com/joshuahannan
385,70,https://github.com/SupunS
386,70,https://github.com/jordanschalm
387,70,https://github.com/JeffreyDoyle
388,70,https://github.com/nvdtf
389,70,https://github.com/laynelafrance
390,70,https://github.com/DylanTinianov
391,70,https://github.com/j1010001
392,70,https://github.com/AlexHentschel
393,70,https://github.com/fxamacker
394,70,https://github.com/sideninja
395,71,https://github.com/darrenlangley
396,71,https://github.com/jclapis
397,71,https://github.com/darcius
398,71,https://github.com/kanewallmann
399,74,https://github.com/bitaholic
400,74,https://github.com/nohkwak
401,74,https://github.com/smseo
402,74,https://github.com/KimKyungup
403,74,https://github.com/aidan-kwon
404,74,https://github.com/circleci-klaytn
405,74,https://github.com/neoofklaytn
406,76,https://github.com/samkazemian
407,76,https://github.com/0xJM
408,77,https://github.com/luca-moser
409,77,https://github.com/kwek20
410,77,https://github.com/karimodm
411,77,https://github.com/thibault-martinez
412,77,https://github.com/begonaalvarezd
413,77,https://github.com/anistark
414,77,https://github.com/alexsporn
415,77,https://github.com/domschiener
416,77,https://github.com/samuel-rufi
417,77,https://github.com/howjmay
418,77,https://github.com/rajivshah3
419,77,https://github.com/abdulmth
420,77,https://github.com/lzpap
421,77,https://github.com/Thoralf-M
422,80,https://github.com/after-ephemera
423,80,https://github.com/wriches
424,80,https://github.com/mwtian
425,82,https://github.com/twilmoth
426,82,https://github.com/jeanetteliu
427,83,https://github.com/philippe-git
428,83,https://github.com/charlie-eth
429,83,https://github.com/bneiluj
430,83,https://github.com/skellet0r
431,83,https://github.com/iamdefinitelyahuman
432,84,https://github.com/Pana
433,85,https://github.com/tizoc
434,85,https://github.com/bkase
435,85,https://github.com/joseandro
436,85,https://github.com/imeckler
437,85,https://github.com/georgeee
438,85,https://github.com/kantp
439,85,https://github.com/mrmr1993
440,85,https://github.com/simisimis
441,85,https://github.com/psteckler
442,85,https://github.com/joaosreis
443,85,https://github.com/QuiteStochastic
444,85,https://github.com/shimkiv
445,85,https://github.com/jspada
446,85,https://github.com/rbonichon
447,85,https://github.com/nholland94
448,85,https://github.com/dannywillems
449,85,https://github.com/Sventimir
450,85,https://github.com/ghost-not-in-the-shell
451,85,https://github.com/MartinMinkov
452,85,https://github.com/kaozenn
453,87,https://github.com/alecande11
454,87,https://github.com/Jared-TFL
455,98,https://github.com/segfaultxavi
456,98,https://github.com/alenabelium
457,98,https://github.com/AvbrehtLuka
458,99,https://github.com/akru
459,99,https://github.com/gluneau
460,99,https://github.com/Dinonard
461,99,https://github.com/satellitex
462,99,https://github.com/shaunxw
463,99,https://github.com/t8m8
464,99,https://github.com/ashutoshvarma
465,99,https://github.com/shunsukew
466,99,https://github.com/Maar-io
467,99,https://github.com/PierreOssun
468,99,https://github.com/fiexer
469,99,https://github.com/hoonsubin
470,99,https://github.com/impelcrypto
471,99,https://github.com/andabak
472,100,https://github.com/shumkov
473,100,https://github.com/PastaPastaPasta
474,100,https://github.com/Syn-McJ
475,100,https://github.com/pauldelucia
476,104,https://github.com/rosmcmahon
477,104,https://github.com/ldmberman
478,104,https://github.com/hlolli
479,104,https://github.com/cedriking
480,106,https://github.com/matevz
481,106,https://github.com/kostko
482,106,https://github.com/nhynes
483,106,https://github.com/tjanez
484,106,https://github.com/ptrus
485,106,https://github.com/lukaw3d
486,106,https://github.com/amela
487,106,https://github.com/CedarMist
488,107,https://github.com/lrnt
489,107,https://github.com/koeppelmann
490,107,https://github.com/samepant
491,108,https://github.com/bbondy
492,108,https://github.com/bsclifton
493,108,https://github.com/porteron
494,108,https://github.com/kdenhartog
495,110,https://github.com/k06a
496,110,https://github.com/ZumZoom
497,110,https://github.com/deacix
498,110,https://github.com/artall64
499,110,https://github.com/podkovyrin
500,110,https://github.com/vbrvk
501,110,https://github.com/galekseev
502,110,https://github.com/EnoRage
503,110,https://github.com/aarifkhamdi
504,110,https://github.com/frolovdev
505,110,https://github.com/nikmel2803
506,110,https://github.com/krboktv
507,110,https://github.com/prazd
508,110,https://github.com/jeyldii
509,110,https://github.com/ko1ebayev
510,112,https://github.com/bramcohen
511,112,https://github.com/justinengland
512,112,https://github.com/hoffmang9
513,114,https://github.com/mkrufky
514,114,https://github.com/yograterol
515,114,https://github.com/Dexaran
516,114,https://github.com/yuriy77k
517,114,https://github.com/spatialiste
518,115,https://github.com/madninja
519,115,https://github.com/Vagabond
520,115,https://github.com/PharkMillups
521,115,https://github.com/amirhaleem
522,115,https://github.com/kent-williams
523,115,https://github.com/macpie
524,115,https://github.com/allenan
525,115,https://github.com/lthiery
526,115,https://github.com/JayKickliter
527,115,https://github.com/vihu
528,115,https://github.com/PeterMain
529,115,https://github.com/BeauGrotins
530,115,https://github.com/vicmgs
531,115,https://github.com/cokes518
532,115,https://github.com/FrankDaTank3
533,115,https://github.com/jdgemm
534,115,https://github.com/ekmurray
535,115,https://github.com/JakeSwinn
536,117,https://github.com/makoto
537,117,https://github.com/Arachnid
538,117,https://github.com/jefflau
539,117,https://github.com/LeonmanRolls
540,117,https://github.com/mdtanrikulu
541,117,https://github.com/decanus
542,117,https://github.com/lucemans
543,117,https://github.com/gskril
544,117,https://github.com/futurealisha
545,118,https://github.com/0x6861746366574
546,119,https://github.com/h4x3rotab
547,119,https://github.com/wilsonmeier
548,120,https://github.com/pennachin
549,120,https://github.com/ngeiswei
550,120,https://github.com/vsbogd
551,120,https://github.com/leungmanhin
552,120,https://github.com/glicerico
553,120,https://github.com/raamb
554,120,https://github.com/kiruxaspb
555,120,https://github.com/Timekiller7
556,122,https://github.com/xiaok
557,122,https://github.com/nykma
558,122,https://github.com/yisiliu
559,122,https://github.com/hominluo
560,122,https://github.com/Jack-Works
561,122,https://github.com/Tedko
562,122,https://github.com/himself65
563,122,https://github.com/hmqgg
564,122,https://github.com/Erreth-Akbe
565,122,https://github.com/guanbinrui
566,123,https://github.com/marekolszewski
567,123,https://github.com/aaronmgdr
568,123,https://github.com/jcortejoso
569,123,https://github.com/bayological
570,123,https://github.com/Jesse-Sawa
571,123,https://github.com/0xarthurxyz
572,124,https://github.com/weiribao
573,124,https://github.com/jieyilong
574,125,https://github.com/jcvernaleo
575,125,https://github.com/R3VoLuT1OneR
576,125,https://github.com/dnldd
577,125,https://github.com/jrick
578,125,https://github.com/kevinstl
579,125,https://github.com/matheusd
580,125,https://github.com/rstaudt2
581,125,https://github.com/davecgh
582,125,https://github.com/thi4go
583,125,https://github.com/dajohi
584,125,https://github.com/marcopeereboom
585,125,https://github.com/alexlyp
586,125,https://github.com/sefbkn
587,125,https://github.com/jzbz
588,125,https://github.com/fguisso
589,125,https://github.com/peterzen
590,125,https://github.com/buck54321
591,125,https://github.com/jholdstock
592,125,https://github.com/behindtext
593,125,https://github.com/kyleFirethought
594,126,https://github.com/kaymomin
595,128,https://github.com/jonator
596,128,https://github.com/niccoloraspa
597,128,https://github.com/ValarDragon
598,128,https://github.com/faddat
599,128,https://github.com/daniel-farina
